time_step,bicg_dead_slots,bicg_live_slots,atax_dead_slots,atax_live_slots
58316,9,0,10,0
58317,9,0,10,0
58318,9,0,10,0
58319,9,0,10,0
58320,9,0,10,0
58321,9,0,10,0
58322,9,0,10,0
58323,9,0,10,0
58324,9,0,10,0
58325,9,0,10,0
58326,9,0,10,0
58327,9,0,11,0
58328,9,0,12,0
58329,9,0,12,0
58330,9,0,12,0
58331,9,0,12,0
58332,9,0,12,0
58333,9,0,12,0
58334,9,0,12,0
58335,9,0,12,0
58336,8,0,12,0
58337,8,0,12,0
58338,8,0,12,0
58339,8,0,12,0
58340,8,0,12,0
58341,8,0,12,0
58342,8,0,12,0
58343,8,0,12,0
58344,8,0,12,0
58345,8,0,12,0
58346,8,0,12,0
58347,8,0,12,0
58348,8,0,12,0
58349,8,0,12,0
58350,8,0,12,0
58351,8,0,12,0
58352,8,0,12,0
58353,8,0,10,0
58354,8,0,10,0
58355,9,0,10,0
58356,9,0,10,0
58357,9,0,10,0
58358,9,0,10,0
58359,10,0,10,0
58360,10,0,10,0
58361,10,0,10,0
58362,10,0,10,0
58363,10,0,9,0
58364,10,0,8,0
58365,10,0,8,0
58366,10,0,8,0
58367,10,0,8,0
58368,10,0,8,0
58369,10,0,8,0
58370,10,0,8,0
58371,10,0,8,0
58372,10,0,8,0
58373,10,0,8,0
58374,10,0,8,0
58375,9,0,8,0
58376,9,0,8,0
58377,9,0,8,0
58378,9,0,8,0
58379,9,0,8,0
58380,9,0,8,0
58381,9,0,8,0
58382,9,0,8,0
58383,9,0,8,0
58384,9,0,8,0
58385,10,0,8,0
58386,10,0,8,0
58387,10,0,8,0
58388,10,0,8,0
58389,10,0,8,0
58390,10,0,8,0
58391,10,0,8,0
58392,10,0,8,0
58393,10,0,8,0
58394,11,0,8,0
58395,11,0,8,0
58396,11,0,8,0
58397,11,0,8,0
58398,11,0,8,0
58399,11,0,8,0
58400,12,0,3,5
58401,12,0,8,0
58402,12,0,8,0
58403,12,0,9,0
58404,12,0,10,0
58405,12,0,10,0
58406,12,0,10,0
58407,12,0,10,0
58408,12,0,10,0
58409,12,0,10,0
58410,12,0,10,0
58411,12,0,10,0
58412,12,0,10,0
58413,12,0,10,0
58414,12,0,10,0
58415,12,0,10,0
58416,12,0,10,0
58417,7,5,10,0
58418,12,0,10,0
58419,12,0,10,0
58420,12,0,10,0
58421,13,0,10,0
58422,13,0,10,0
58423,12,0,9,0
58424,12,0,9,0
58425,12,0,9,0
58426,12,0,9,0
58427,12,0,10,0
58428,12,0,11,0
58429,12,0,11,0
58430,12,0,11,0
58431,12,0,11,0
58432,12,0,11,0
58433,12,0,11,0
58434,12,0,11,0
58435,12,0,11,0
58436,12,0,11,0
58437,13,0,11,0
58438,13,0,11,0
58439,13,0,11,0
58440,12,0,11,0
58441,12,0,11,0
58442,12,0,11,0
58443,12,0,11,0
58444,12,0,11,0
58445,12,0,11,0
58446,12,0,11,0
58447,12,0,11,0
58448,12,0,10,0
58449,11,0,9,0
58450,11,0,9,0
58451,11,0,9,0
58452,10,0,9,0
58453,10,0,9,0
58454,10,0,9,0
58455,10,0,9,0
58456,10,0,9,0
58457,10,0,9,0
58458,9,0,9,0
58459,10,0,9,0
58460,9,0,9,0
58461,10,0,9,0
58462,9,0,9,0
58463,10,0,9,0
58464,9,0,9,0
58465,10,0,9,0
58466,9,0,9,0
58467,10,0,9,0
58468,9,0,9,0
58469,10,0,9,0
58470,9,0,10,0
58471,10,0,11,0
58472,9,0,11,0
58473,10,0,11,0
58474,9,0,11,0
58475,11,0,11,0
58476,10,0,10,0
58477,11,0,11,0
58478,10,0,11,0
58479,11,0,10,0
58480,10,0,11,0
58481,11,0,11,0
58482,10,0,10,0
58483,11,0,11,0
58484,11,0,11,0
58485,11,0,10,0
58486,11,0,11,0
58487,11,0,10,0
58488,11,0,8,0
58489,11,0,9,0
58490,11,0,9,0
58491,11,0,8,0
58492,11,0,9,0
58493,11,0,9,0
58494,11,0,8,0
58495,11,0,9,0
58496,11,0,9,0
58497,10,0,8,0
58498,10,0,9,0
58499,10,0,9,0
58500,10,0,8,0
58501,9,0,9,0
58502,9,0,9,0
58503,9,0,8,0
58504,9,0,9,0
58505,9,0,10,0
58506,9,0,9,0
58507,8,0,10,0
58508,8,0,9,0
58509,8,0,8,0
58510,8,0,9,0
58511,8,0,10,0
58512,8,0,10,0
58513,8,0,11,0
58514,8,0,11,0
58515,8,0,10,0
58516,8,0,11,0
58517,8,0,11,0
58518,8,0,10,0
58519,8,0,11,0
58520,8,0,11,0
58521,8,0,10,0
58522,8,0,11,0
58523,8,0,11,0
58524,8,0,10,0
58525,8,0,11,0
58526,8,0,11,0
58527,8,0,10,0
58528,8,0,11,0
58529,8,0,11,0
58530,8,0,11,0
58531,8,0,12,0
58532,8,0,12,0
58533,8,0,11,0
58534,8,0,12,0
58535,8,0,12,0
58536,8,0,11,0
58537,8,0,12,0
58538,8,0,12,0
58539,8,0,11,0
58540,7,0,12,0
58541,8,0,12,0
58542,7,0,11,0
58543,8,0,12,0
58544,7,0,12,0
58545,8,0,11,0
58546,7,0,12,0
58547,8,0,12,0
58548,7,0,11,0
58549,7,0,12,0
58550,6,0,12,0
58551,7,0,11,0
58552,6,0,12,0
58553,7,0,12,0
58554,6,0,11,0
58555,7,0,12,0
58556,6,0,12,0
58557,7,0,11,0
58558,6,0,12,0
58559,7,0,12,0
58560,6,0,11,0
58561,7,0,12,0
58562,6,0,12,0
58563,7,0,11,0
58564,6,0,12,0
58565,7,0,12,0
58566,6,0,10,0
58567,8,0,10,0
58568,7,0,10,0
58569,7,0,10,0
58570,6,0,10,0
58571,8,0,10,0
58572,7,0,10,0
58573,8,0,10,0
58574,7,0,10,0
58575,8,0,10,0
58576,7,0,10,0
58577,8,0,10,0
58578,7,0,10,0
58579,8,0,10,0
58580,7,0,10,0
58581,8,0,10,0
58582,7,0,9,0
58583,8,0,9,0
58584,7,0,9,0
58585,8,0,9,0
58586,8,0,9,0
58587,8,0,9,0
58588,8,0,9,0
58589,8,0,9,0
58590,8,0,9,0
58591,8,0,9,0
58592,8,0,9,0
58593,8,0,9,0
58594,8,0,9,0
58595,8,0,9,0
58596,8,0,9,0
58597,8,0,9,0
58598,8,0,9,0
58599,8,0,9,0
58600,8,0,9,0
58601,8,0,8,0
58602,8,0,7,0
58603,8,0,7,0
58604,8,0,7,0
58605,8,0,7,0
58606,8,0,7,0
58607,8,0,7,0
58608,8,0,8,0
58609,8,0,7,0
58610,8,0,7,0
58611,8,0,7,0
58612,8,0,7,0
58613,8,0,7,0
58614,8,0,7,0
58615,0,8,7,0
58616,6,2,7,0
58617,8,0,7,0
58618,8,0,7,0
58619,8,0,7,0
58620,8,0,7,0
58621,8,0,7,0
58622,8,0,7,0
58623,8,0,7,0
58624,8,0,7,0
58625,8,0,7,0
58626,8,0,7,0
58627,9,0,7,0
58628,9,0,7,0
58629,9,0,7,0
58630,9,0,7,0
58631,9,0,7,0
58632,9,0,7,0
58633,9,0,7,0
58634,9,0,7,0
58635,9,0,7,0
58636,9,0,7,0
58637,9,0,7,0
58638,9,0,7,0
58639,9,0,7,0
58640,9,0,7,0
58641,9,0,7,0
58642,9,0,7,0
58643,9,0,7,0
58644,9,0,7,0
58645,9,0,7,0
58646,9,0,7,0
58647,9,0,7,0
58648,9,0,7,0
58649,9,0,7,0
58650,9,0,7,0
58651,9,0,7,0
58652,9,0,7,0
58653,9,0,7,0
58654,9,0,7,0
58655,9,0,7,0
58656,9,0,7,0
58657,9,0,7,0
58658,9,0,7,0
58659,9,0,7,0
58660,9,0,7,0
58661,9,0,7,0
58662,9,0,7,0
58663,9,0,7,0
58664,9,0,0,7
58665,9,0,3,4
58666,9,0,7,0
58667,8,0,7,0
58668,8,0,7,0
58669,8,0,7,0
58670,8,0,7,0
58671,8,0,7,0
58672,8,0,7,0
58673,8,0,7,0
58674,8,0,7,0
58675,8,0,7,0
58676,9,0,7,0
58677,9,0,7,0
58678,9,0,7,0
58679,9,0,7,0
58680,9,0,8,0
58681,9,0,9,0
58682,9,0,9,0
58683,9,0,9,0
58684,9,0,9,0
58685,10,0,10,0
58686,10,0,10,0
58687,10,0,10,0
58688,10,0,9,0
58689,10,0,9,0
58690,10,0,9,0
58691,10,0,9,0
58692,10,0,9,0
58693,11,0,9,0
58694,11,0,9,0
58695,11,0,9,0
58696,11,0,9,0
58697,11,0,9,0
58698,11,0,9,0
58699,10,0,9,0
58700,10,0,9,0
58701,10,0,9,0
58702,10,0,9,0
58703,10,0,9,0
58704,10,0,9,0
58705,10,0,9,0
58706,10,0,9,0
58707,10,0,9,0
58708,10,0,9,0
58709,10,0,9,0
58710,10,0,9,0
58711,10,0,9,0
58712,10,0,9,0
58713,10,0,9,0
58714,9,0,9,0
58715,9,0,9,0
58716,9,0,9,0
58717,9,0,9,0
58718,9,0,9,0
58719,9,0,9,0
58720,9,0,9,0
58721,9,0,9,0
58722,9,0,9,0
58723,9,0,9,0
58724,9,0,9,0
58725,9,0,9,0
58726,9,0,9,0
58727,9,0,9,0
58728,9,0,9,0
58729,9,0,9,0
58730,9,0,9,0
58731,9,0,9,0
58732,9,0,9,0
58733,9,0,9,0
58734,9,0,9,0
58735,9,0,9,0
58736,9,0,9,0
58737,9,0,9,0
58738,9,0,9,0
58739,9,0,9,0
58740,9,0,9,0
58741,9,0,9,0
58742,9,0,9,0
58743,9,0,9,0
58744,9,0,10,0
58745,9,0,11,0
58746,9,0,11,0
58747,9,0,10,0
58748,8,0,11,0
58749,8,0,11,0
58750,8,0,10,0
58751,8,0,11,0
58752,8,0,11,0
58753,8,0,10,0
58754,8,0,11,0
58755,8,0,11,0
58756,7,0,10,0
58757,7,0,11,0
58758,7,0,11,0
58759,7,0,10,0
58760,7,0,11,0
58761,7,0,11,0
58762,7,0,10,0
58763,7,0,11,0
58764,8,0,11,0
58765,7,0,10,0
58766,8,0,11,0
58767,8,0,11,0
58768,8,0,10,0
58769,8,0,11,0
58770,9,0,11,0
58771,8,0,10,0
58772,8,0,11,0
58773,8,0,11,0
58774,8,0,10,0
58775,8,0,11,0
58776,8,0,10,0
58777,8,0,8,0
58778,8,0,9,0
58779,8,0,9,0
58780,8,0,8,0
58781,8,0,9,0
58782,8,0,9,0
58783,8,0,8,0
58784,8,0,9,0
58785,8,0,9,0
58786,8,0,8,0
58787,8,0,9,0
58788,8,0,9,0
58789,8,0,8,0
58790,8,0,9,0
58791,8,0,9,0
58792,8,0,8,0
58793,8,0,9,0
58794,8,0,9,0
58795,8,0,6,0
58796,8,0,7,0
58797,8,0,7,0
58798,8,0,7,0
58799,8,0,7,0
58800,8,0,7,0
58801,8,0,7,0
58802,8,0,7,0
58803,8,0,7,0
58804,7,0,7,0
58805,7,0,7,0
58806,7,0,7,0
58807,7,0,7,0
58808,8,0,7,0
58809,8,0,7,0
58810,8,0,7,0
58811,8,0,7,0
58812,8,0,7,0
58813,8,0,7,0
58814,8,0,7,0
58815,8,0,7,0
58816,8,0,7,0
58817,8,0,7,0
58818,8,0,7,0
58819,8,0,7,0
58820,8,0,7,0
58821,8,0,7,0
58822,8,0,7,0
58823,8,0,7,0
58824,8,0,7,0
58825,8,0,7,0
58826,8,0,8,0
58827,8,0,8,0
58828,5,3,8,0
58829,6,2,8,0
58830,8,0,8,0
58831,8,0,8,0
58832,8,0,8,0
58833,8,0,8,0
58834,8,0,8,0
58835,8,0,8,0
58836,8,0,8,0
58837,8,0,8,0
58838,8,0,8,0
58839,8,0,8,0
58840,8,0,8,0
58841,8,0,8,0
58842,8,0,8,0
58843,8,0,8,0
58844,8,0,8,0
58845,8,0,8,0
58846,8,0,8,0
58847,8,0,8,0
58848,7,0,8,0
58849,7,0,8,0
58850,7,0,9,0
58851,7,0,8,0
58852,7,0,8,0
58853,7,0,8,0
58854,7,0,8,0
58855,7,0,8,0
58856,7,0,8,0
58857,7,0,9,0
58858,7,0,9,0
58859,7,0,9,0
58860,7,0,9,0
58861,7,0,9,0
58862,7,0,10,0
58863,7,0,10,0
58864,7,0,10,0
58865,7,0,10,0
58866,8,0,10,0
58867,8,0,10,0
58868,8,0,9,0
58869,8,0,9,0
58870,8,0,9,0
58871,8,0,9,0
58872,8,0,9,0
58873,8,0,9,0
58874,8,0,9,0
58875,8,0,9,0
58876,8,0,9,0
58877,8,0,9,0
58878,8,0,9,0
58879,8,0,9,0
58880,8,0,9,0
58881,8,0,9,0
58882,8,0,9,0
58883,8,0,9,0
58884,8,0,9,0
58885,8,0,9,0
58886,8,0,9,0
58887,8,0,9,0
58888,8,0,9,0
58889,8,0,9,0
58890,8,0,9,0
58891,8,0,9,0
58892,8,0,9,0
58893,8,0,9,0
58894,8,0,9,0
58895,8,0,9,0
58896,8,0,9,0
58897,8,0,9,0
58898,9,0,9,0
58899,9,0,9,0
58900,9,0,9,0
58901,9,0,9,0
58902,9,0,9,0
58903,9,0,9,0
58904,9,0,9,0
58905,9,0,9,0
58906,8,0,9,0
58907,8,0,9,0
58908,8,0,9,0
58909,8,0,9,0
58910,8,0,9,0
58911,8,0,9,0
58912,8,0,9,0
58913,8,0,9,0
58914,8,0,8,0
58915,9,0,8,0
58916,9,0,8,0
58917,9,0,8,0
58918,9,0,8,0
58919,9,0,8,0
58920,9,0,8,0
58921,9,0,8,0
58922,9,0,8,0
58923,9,0,8,0
58924,9,0,8,0
58925,9,0,8,0
58926,9,0,8,0
58927,9,0,8,0
58928,9,0,8,0
58929,9,0,8,0
58930,10,0,8,0
58931,10,0,8,0
58932,10,0,8,0
58933,10,0,8,0
58934,10,0,8,0
58935,10,0,8,0
58936,10,0,8,0
58937,10,0,8,0
58938,10,0,8,0
58939,10,0,8,0
58940,10,0,8,0
58941,10,0,8,0
58942,10,0,8,0
58943,10,0,9,0
58944,10,0,10,0
58945,10,0,10,0
58946,10,0,10,0
58947,10,0,10,0
58948,10,0,10,0
58949,10,0,10,0
58950,10,0,10,0
58951,10,0,10,0
58952,10,0,10,0
58953,10,0,10,0
58954,12,0,0,10
58955,11,0,6,4
58956,11,0,8,2
58957,11,0,10,0
58958,12,0,9,0
58959,11,0,9,0
58960,11,0,9,0
58961,11,0,9,0
58962,11,0,9,0
58963,11,0,9,0
58964,11,0,9,0
58965,11,0,9,0
58966,12,0,9,0
58967,12,0,9,0
58968,12,0,9,0
58969,12,0,9,0
58970,12,0,9,0
58971,12,0,9,0
58972,12,0,9,0
58973,12,0,9,0
58974,12,0,9,0
58975,12,0,9,0
58976,12,0,9,0
58977,12,0,9,0
58978,12,0,9,0
58979,12,0,9,0
58980,12,0,9,0
58981,12,0,9,0
58982,12,0,9,0
58983,12,0,9,0
58984,12,0,9,0
58985,12,0,9,0
58986,12,0,9,0
58987,12,0,9,0
58988,12,0,9,0
58989,12,0,9,0
58990,12,0,9,0
58991,12,0,9,0
58992,12,0,9,0
58993,12,0,9,0
58994,12,0,9,0
58995,12,0,8,0
58996,12,0,7,0
58997,12,0,7,0
58998,12,0,7,0
58999,12,0,7,0
59000,12,0,7,0
59001,12,0,7,0
59002,12,0,7,0
59003,12,0,7,0
59004,12,0,7,0
59005,12,0,7,0
59006,12,0,7,0
59007,12,0,7,0
59008,12,0,7,0
59009,12,0,7,0
59010,12,0,7,0
59011,11,0,7,0
59012,11,0,7,0
59013,11,0,7,0
59014,12,0,7,0
59015,12,0,7,0
59016,12,0,7,0
59017,12,0,8,0
59018,11,0,9,0
59019,11,0,9,0
59020,11,0,9,0
59021,11,0,9,0
59022,6,5,9,0
59023,8,3,9,0
59024,11,0,9,0
59025,11,0,9,0
59026,11,0,9,0
59027,11,0,9,0
59028,11,0,10,0
59029,11,0,10,0
59030,11,0,10,0
59031,11,0,10,0
59032,11,0,10,0
59033,11,0,10,0
59034,11,0,10,0
59035,11,0,10,0
59036,11,0,10,0
59037,11,0,10,0
59038,11,0,10,0
59039,11,0,10,0
59040,11,0,10,0
59041,11,0,10,0
59042,11,0,10,0
59043,11,0,10,0
59044,11,0,10,0
59045,11,0,10,0
59046,11,0,10,0
59047,11,0,10,0
59048,11,0,10,0
59049,11,0,10,0
59050,11,0,10,0
59051,11,0,10,0
59052,11,0,10,0
59053,11,0,10,0
59054,11,0,10,0
59055,11,0,10,0
59056,11,0,10,0
59057,11,0,11,0
59058,10,0,11,0
59059,10,0,11,0
59060,10,0,10,0
59061,10,0,10,0
59062,10,0,10,0
59063,10,0,10,0
59064,9,0,10,0
59065,9,0,10,0
59066,9,0,10,0
59067,9,0,10,0
59068,9,0,10,0
59069,10,0,10,0
59070,10,0,10,0
59071,10,0,10,0
59072,10,0,10,0
59073,10,0,10,0
59074,10,0,10,0
59075,10,0,10,0
59076,10,0,10,0
59077,10,0,10,0
59078,9,0,10,0
59079,9,0,10,0
59080,9,0,10,0
59081,9,0,9,0
59082,10,0,8,0
59083,10,0,8,0
59084,9,0,8,0
59085,9,0,8,0
59086,10,0,8,0
59087,10,0,8,0
59088,10,0,8,0
59089,10,0,8,0
59090,9,0,8,0
59091,9,0,7,0
59092,9,0,7,0
59093,9,0,7,0
59094,9,0,7,0
59095,9,0,7,0
59096,9,0,7,0
59097,9,0,7,0
59098,9,0,7,0
59099,9,0,7,0
59100,9,0,7,0
59101,9,0,7,0
59102,9,0,7,0
59103,9,0,7,0
59104,9,0,7,0
59105,9,0,7,0
59106,9,0,7,0
59107,8,0,7,0
59108,8,0,7,0
59109,8,0,7,0
59110,8,0,8,0
59111,8,0,7,0
59112,9,0,7,0
59113,9,0,7,0
59114,9,0,7,0
59115,9,0,7,0
59116,9,0,7,0
59117,9,0,7,0
59118,9,0,7,0
59119,9,0,7,0
59120,9,0,7,0
59121,9,0,7,0
59122,8,0,7,0
59123,8,0,7,0
59124,8,0,7,0
59125,8,0,7,0
59126,9,0,7,0
59127,9,0,7,0
59128,9,0,7,0
59129,9,0,7,0
59130,9,0,7,0
59131,9,0,7,0
59132,9,0,7,0
59133,9,0,7,0
59134,9,0,7,0
59135,9,0,7,0
59136,9,0,7,0
59137,9,0,7,0
59138,9,0,7,0
59139,9,0,7,0
59140,9,0,7,0
59141,9,0,7,0
59142,9,0,7,0
59143,9,0,7,0
59144,9,0,7,0
59145,9,0,7,0
59146,9,0,7,0
59147,9,0,7,0
59148,9,0,7,0
59149,9,0,7,0
59150,8,0,7,0
59151,8,0,7,0
59152,8,0,7,0
59153,8,0,7,0
59154,8,0,7,0
59155,8,0,7,0
59156,8,0,7,0
59157,8,0,7,0
59158,8,0,7,0
59159,8,0,7,0
59160,8,0,7,0
59161,8,0,7,0
59162,7,0,7,0
59163,7,0,7,0
59164,7,0,7,0
59165,7,0,7,0
59166,7,0,7,0
59167,7,0,7,0
59168,7,0,7,0
59169,7,0,7,0
59170,7,0,7,0
59171,7,0,7,0
59172,7,0,7,0
59173,7,0,7,0
59174,7,0,7,0
59175,7,0,7,0
59176,7,0,7,0
59177,7,0,7,0
59178,7,0,7,0
59179,7,0,7,0
59180,7,0,7,0
59181,7,0,7,0
59182,7,0,7,0
59183,7,0,7,0
59184,7,0,7,0
59185,7,0,7,0
59186,7,0,7,0
59187,7,0,2,5
59188,7,0,5,2
59189,7,0,7,0
59190,7,0,7,0
59191,7,0,7,0
59192,7,0,7,0
59193,7,0,7,0
59194,7,0,7,0
59195,7,0,7,0
59196,7,0,7,0
59197,7,0,7,0
59198,7,0,7,0
59199,7,0,7,0
59200,8,0,7,0
59201,8,0,7,0
59202,8,0,7,0
59203,8,0,7,0
59204,8,0,7,0
59205,8,0,7,0
59206,8,0,7,0
59207,8,0,7,0
59208,8,0,7,0
59209,8,0,7,0
59210,8,0,7,0
59211,8,0,7,0
59212,8,0,7,0
59213,8,0,7,0
59214,8,0,7,0
59215,8,0,7,0
59216,8,0,8,0
59217,8,0,8,0
59218,8,0,8,0
59219,8,0,8,0
59220,8,0,8,0
59221,8,0,8,0
59222,8,0,8,0
59223,8,0,8,0
59224,8,0,8,0
59225,8,0,8,0
59226,8,0,8,0
59227,8,0,8,0
59228,8,0,8,0
59229,8,0,8,0
59230,6,2,8,0
59231,8,1,8,0
59232,9,0,8,0
59233,9,0,8,0
59234,9,0,8,0
59235,9,0,8,0
59236,9,0,8,0
59237,9,0,8,0
59238,9,0,8,0
59239,8,0,9,0
59240,8,0,8,0
59241,8,0,8,0
59242,8,0,8,0
59243,8,0,8,0
59244,8,0,9,0
59245,8,0,8,0
59246,8,0,8,0
59247,8,0,10,0
59248,9,0,10,0
59249,9,0,10,0
59250,9,0,11,0
59251,9,0,10,0
59252,9,0,10,0
59253,9,0,10,0
59254,9,0,10,0
59255,9,0,10,0
59256,9,0,10,0
59257,9,0,10,0
59258,9,0,10,0
59259,9,0,10,0
59260,8,0,10,0
59261,8,0,10,0
59262,8,0,10,0
59263,8,0,10,0
59264,8,0,10,0
59265,8,0,10,0
59266,8,0,10,0
59267,8,0,10,0
59268,8,0,10,0
59269,8,0,10,0
59270,8,0,10,0
59271,8,0,10,0
59272,8,0,10,0
59273,8,0,10,0
59274,8,0,10,0
59275,8,0,10,0
59276,8,0,10,0
59277,8,0,10,0
59278,9,0,10,0
59279,9,0,10,0
59280,9,0,10,0
59281,9,0,10,0
59282,9,0,10,0
59283,9,0,10,0
59284,9,0,10,0
59285,9,0,10,0
59286,8,0,10,0
59287,8,0,10,0
59288,8,0,10,0
59289,8,0,10,0
59290,8,0,10,0
59291,8,0,10,0
59292,8,0,10,0
59293,8,0,10,0
59294,8,0,10,0
59295,8,0,8,0
59296,8,0,8,0
59297,8,0,8,0
59298,8,0,8,0
59299,8,0,7,0
59300,8,0,7,0
59301,8,0,7,0
59302,8,0,7,0
59303,8,0,7,0
59304,8,0,7,0
59305,8,0,7,0
59306,8,0,7,0
59307,8,0,7,0
59308,9,0,7,0
59309,9,0,7,0
59310,9,0,7,0
59311,9,0,7,0
59312,9,0,7,0
59313,9,0,7,0
59314,9,0,7,0
59315,9,0,7,0
59316,9,0,7,0
59317,9,0,7,0
59318,9,0,7,0
59319,9,0,7,0
59320,9,0,7,0
59321,10,0,7,0
59322,10,0,7,0
59323,10,0,7,0
59324,10,0,7,0
59325,10,0,7,0
59326,10,0,7,0
59327,10,0,7,0
59328,10,0,7,0
59329,10,0,7,0
59330,10,0,7,0
59331,10,0,7,0
59332,10,0,7,0
59333,10,0,7,0
59334,10,0,7,0
59335,10,0,7,0
59336,10,0,7,0
59337,10,0,7,0
59338,10,0,7,0
59339,10,0,7,0
59340,10,0,7,0
59341,10,0,7,0
59342,9,0,7,0
59343,9,0,7,0
59344,9,0,7,0
59345,9,0,7,0
59346,9,0,7,0
59347,9,0,7,0
59348,9,0,7,0
59349,9,0,7,0
59350,9,0,7,0
59351,9,0,7,0
59352,9,0,9,0
59353,9,0,9,0
59354,9,0,9,0
59355,9,0,9,0
59356,9,0,9,0
59357,9,0,10,0
59358,8,0,10,0
59359,8,0,10,0
59360,8,0,10,0
59361,8,0,10,0
59362,8,0,11,0
59363,8,0,11,0
59364,8,0,11,0
59365,8,0,11,0
59366,8,0,11,0
59367,8,0,11,0
59368,8,0,11,0
59369,8,0,11,0
59370,8,0,11,0
59371,8,0,11,0
59372,7,0,11,0
59373,7,0,11,0
59374,8,0,11,0
59375,8,0,11,0
59376,8,0,11,0
59377,8,0,11,0
59378,8,0,11,0
59379,8,0,11,0
59380,8,0,11,0
59381,8,0,11,0
59382,8,0,11,0
59383,8,0,11,0
59384,8,0,11,0
59385,8,0,11,0
59386,8,0,11,0
59387,8,0,11,0
59388,8,0,11,0
59389,8,0,11,0
59390,8,0,11,0
59391,8,0,11,0
59392,8,0,11,0
59393,8,0,11,0
59394,8,0,11,0
59395,8,0,11,0
59396,9,0,11,0
59397,9,0,11,0
59398,9,0,11,0
59399,9,0,11,0
59400,9,0,11,0
59401,9,0,11,0
59402,9,0,11,0
59403,9,0,11,0
59404,10,0,11,0
59405,10,0,11,0
59406,11,0,11,0
59407,11,0,11,0
59408,11,0,11,0
59409,11,0,11,0
59410,11,0,10,0
59411,12,0,10,0
59412,12,0,9,0
59413,12,0,10,0
59414,12,0,9,0
59415,12,0,10,0
59416,12,0,8,0
59417,12,0,9,0
59418,12,0,8,0
59419,12,0,9,0
59420,12,0,8,0
59421,12,0,9,0
59422,12,0,8,0
59423,12,0,9,0
59424,12,0,8,0
59425,12,0,9,0
59426,12,0,8,0
59427,12,0,9,0
59428,12,0,8,0
59429,12,0,9,0
59430,12,0,8,0
59431,12,0,9,0
59432,12,0,8,0
59433,12,0,9,0
59434,8,4,8,0
59435,10,2,9,0
59436,12,0,9,0
59437,12,0,10,0
59438,12,0,10,0
59439,12,0,3,7
59440,12,0,6,4
59441,12,0,10,0
59442,12,0,10,0
59443,12,0,10,0
59444,12,0,11,0
59445,12,0,11,0
59446,11,0,11,0
59447,11,0,11,0
59448,11,0,11,0
59449,11,0,11,0
59450,11,0,11,0
59451,11,0,10,0
59452,11,0,11,0
59453,11,0,11,0
59454,11,0,11,0
59455,11,0,11,0
59456,11,0,11,0
59457,11,0,11,0
59458,11,0,11,0
59459,11,0,11,0
59460,10,0,11,0
59461,10,0,11,0
59462,10,0,11,0
59463,10,0,13,0
59464,10,0,15,0
59465,10,0,14,0
59466,10,0,14,0
59467,10,0,14,0
59468,9,0,14,0
59469,9,0,14,0
59470,9,0,14,0
59471,9,0,14,0
59472,9,0,14,0
59473,9,0,15,0
59474,9,0,15,0
59475,8,0,15,0
59476,8,0,15,0
59477,8,0,15,0
59478,8,0,14,0
59479,8,0,14,0
59480,8,0,14,0
59481,8,0,14,0
59482,8,0,14,0
59483,8,0,14,0
59484,9,0,14,0
59485,9,0,14,0
59486,9,0,14,0
59487,9,0,14,0
59488,9,0,14,0
59489,9,0,13,0
59490,9,0,14,0
59491,9,0,14,0
59492,9,0,13,0
59493,9,0,14,0
59494,9,0,14,0
59495,9,0,13,0
59496,9,0,14,0
59497,9,0,14,0
59498,9,0,13,0
59499,9,0,14,0
59500,9,0,14,0
59501,9,0,13,0
59502,8,0,14,0
59503,8,0,14,0
59504,8,0,13,0
59505,8,0,14,0
59506,8,0,14,0
59507,8,0,13,0
59508,8,0,14,0
59509,8,0,14,0
59510,8,0,13,0
59511,8,0,14,0
59512,8,0,14,0
59513,8,0,13,0
59514,8,0,12,0
59515,8,0,12,0
59516,8,0,12,0
59517,8,0,11,0
59518,8,0,11,0
59519,8,0,11,0
59520,7,0,11,0
59521,7,0,10,0
59522,7,0,10,0
59523,7,0,10,0
59524,7,0,10,0
59525,7,0,10,0
59526,7,0,10,0
59527,7,0,9,0
59528,7,0,9,0
59529,7,0,8,0
59530,7,0,8,0
59531,7,0,8,0
59532,7,0,9,0
59533,7,0,9,0
59534,7,0,9,0
59535,7,0,9,0
59536,7,0,9,0
59537,7,0,9,0
59538,7,0,9,0
59539,7,0,8,0
59540,7,0,8,0
59541,8,0,8,0
59542,8,0,8,0
59543,8,0,8,0
59544,8,0,8,0
59545,8,0,8,0
59546,8,0,8,0
59547,8,0,8,0
59548,8,0,8,0
59549,8,0,8,0
59550,8,0,8,0
59551,8,0,8,0
59552,8,0,8,0
59553,8,0,8,0
59554,8,0,8,0
59555,8,0,8,0
59556,8,0,7,0
59557,8,0,8,0
59558,8,0,8,0
59559,8,0,8,0
59560,8,0,8,0
59561,8,0,8,0
59562,10,0,8,0
59563,10,0,8,0
59564,10,0,8,0
59565,10,0,8,0
59566,10,0,8,0
59567,10,0,8,0
59568,10,0,8,0
59569,10,0,8,0
59570,10,0,8,0
59571,10,0,8,0
59572,10,0,8,0
59573,10,0,8,0
59574,11,0,8,0
59575,11,0,8,0
59576,11,0,8,0
59577,11,0,8,0
59578,11,0,8,0
59579,11,0,8,0
59580,11,0,9,0
59581,11,0,10,0
59582,11,0,10,0
59583,11,0,10,0
59584,11,0,10,0
